33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
25,25,41,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,0,1,2,25,25,10,25,25
25,25,9,9,9,9,25,25,25,16,11,18,25,10,10,25,25
25,25,25,25,25,9,25,25,25,32,33,34,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,9,25
25,25,25,25,25,25,25,25,25,25,25,25,25,9,9,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,10,10,25,25,25,25,41,25,25,25,25,25,25,25,25
25,25,10,10,25,25,25,25,25,25,25,25,25,48,49,50,25
25,25,25,25,25,25,25,25,25,25,25,25,25,64,81,66,25
25,9,9,9,25,25,25,25,25,3,4,5,25,80,65,82,25
25,9,25,25,25,25,25,25,25,19,20,21,25,96,97,98,25
25,25,25,25,25,25,25,25,25,35,36,37,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,42,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,0,1,2,25,25,9,25,25,10,25,25,41,25,25,25
25,25,16,44,18,25,25,25,25,25,25,25,25,25,25,25,25
25,25,32,33,34,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,9,25,25,25,25,25,41,41,25,25,25,9,9
25,10,25,25,9,25,25,25,25,25,25,25,25,25,9,9,25
25,10,25,25,9,25,25,25,25,25,25,25,25,25,9,25,25
25,25,25,41,9,9,25,25,25,25,25,25,25,25,25,25,25
48,49,50,25,25,25,25,25,25,25,9,9,9,25,25,25,25
64,65,66,25,25,25,25,25,25,9,9,25,25,10,25,25,25
80,81,82,25,25,25,25,25,25,25,25,25,25,10,25,25,25
96,97,98,25,25,25,25,25,25,0,1,1,2,25,25,25,25
25,25,25,25,25,25,25,25,25,16,44,44,18,25,25,25,25
25,9,9,9,9,25,25,25,25,32,33,33,34,25,25,25,25
25,25,25,25,9,25,25,25,25,25,25,25,25,41,25,9,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,48,49,50
25,42,42,25,25,25,25,25,25,25,25,25,25,25,64,65,66
25,25,25,25,25,25,25,25,25,25,25,25,25,25,80,81,82
25,25,25,25,25,25,25,25,9,25,25,25,25,25,96,97,98
25,25,10,10,25,25,9,9,9,25,25,25,25,25,25,25,25
25,25,10,10,25,9,9,25,25,25,25,25,25,25,25,25,25
25,0,1,2,25,9,25,25,25,25,25,25,25,10,10,25,25
25,16,44,18,25,25,25,25,25,25,9,25,25,10,10,25,25
25,32,33,34,25,25,25,9,9,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,9,9,25,25,25,25,25,25,25
9,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
9,25,25,25,25,25,25,25,25,25,6,7,8,25,25,25,25
9,9,25,25,25,25,25,25,25,25,22,23,24,25,25,25,25
25,25,25,25,25,25,25,25,25,25,38,39,40,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,9,9,9,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,42,42,25,25
25,25,25,25,25,25,25,25,25,25,25,0,1,2,25,25,25
25,25,6,7,8,25,25,25,25,25,25,16,17,18,25,25,25
25,25,22,23,24,25,25,25,9,9,25,32,33,34,25,25,25
25,25,38,39,40,10,25,25,25,9,25,25,25,25,25,25,25
25,25,25,25,25,25,25,25,25,9,48,49,49,49,49,50,127
25,25,25,25,25,25,86,87,63,25,64,81,48,50,111,66,126
25,25,25,25,53,55,56,58,62,25,96,84,96,98,110,82,126
25,25,25,25,53,55,56,58,62,25,125,80,107,108,109,66,126
25,25,25,25,53,55,56,58,62,25,25,96,97,97,97,98,126
25,25,10,25,59,60,60,60,61,25,25,125,126,126,126,126,126
25,25,10,25,25,9,9,9,25,25,25,25,25,25,25,25,25
25,25,10,25,25,9,25,25,25,25,25,25,9,25,25,25,25
25,25,25,25,25,25,25,25,25,25,25,25,25,9,9,9,25
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,9
25,25,25,25,25,25,25,25,25,25,3,4,5,25,25,25,9
25,25,25,9,25,25,25,25,25,25,19,20,21,25,25,25,9
25,25,9,9,25,25,25,25,25,25,35,36,37,25,25,25,9
25,9,9,25,25,25,9,25,25,25,25,25,25,25,25,25,9
25,9,25,25,25,25,9,25,25,25,25,25,25,25,25,25,9
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
9,6,7,8,25,25,25,25,25,25,25,25,25,25,25,25,25
25,22,23,24,25,25,25,25,25,25,25,25,25,25,25,25,25
41,38,39,40,25,25,25,25,25,25,25,25,25,25,25,25,25
